goal ,pledged ,backers ,currency ,main_category 
4500,0,0,1,7
195,356,9,1,7
2500,4836,59,1,7
9001,100,4,1,7
2000,0,0,1,7
9500,35,2,1,7
35000,75,1,1,7
1500,15,2,1,7
7500,60,4,1,7
8000,0,0,1,7
10000,1870,35,1,7
2500,3363,87,1,7
500,8,1,1,7
5000,0,0,1,7
50000,0,0,1,7
2000,2202,15,1,7
6800,88,8,1,7
10000,20,1,1,7
150000,13325,44,1,7
2000,55,3,1,7
1200,40,1,1,7
5000,5466,65,1,7
1000,5472,51,1,7
700,1,1,1,7
4800,662,22,1,7
130000,1,1,1,7
1000,50,4,1,7
15000,15340,135,1,7
3400,1,1,1,7
7250,2886,25,1,7
2700,40,2,1,7
500,580,23,1,7
7000,990,10,1,7
3000,3022,89,1,7
250000,0,0,1,7
800,1020,9,1,7
2000,103,3,1,7
20000,6,2,1,7
4000,55,2,1,7
2000,375,7,1,7
300,684,23,1,7
8500,705,5,1,7
400,0,0,1,7
45000,1135,14,1,7
2000,0,0,1,7
1500,1625,37,1,7
1700,0,0,1,7
10000,1470,12,1,7
1000,1,1,1,7
350,395,15,1,7
10000,2,2,1,7
2200,2780,38,1,7
500,550,23,1,7
2000,20,4,1,7
3000,3190,64,1,7
9500,111,5,1,7
745,105,1,1,7
10000,0,0,1,7
22000,24546,583,1,7
2500,130,6,1,7
2500,5766,47,1,7
14500,2833,56,1,7
2000,435,7,1,7
6000,60,1,1,7
2000,2405,49,1,7
650,1180,24,1,7
6000,6832,105,1,7
3000,3175,30,1,7
2500,2950,40,1,7
20,63,4,1,7
5000,0,0,1,7
1170,770,29,1,7
4000,0,0,1,7
7000,760,14,1,7
6500,7650,85,1,7
1500,0,0,1,7
100000,0,0,1,7
2500,0,0,1,7
450,0,0,1,7
5000,5231,59,1,7
2000,0,0,1,7
7333,7616,94,1,7
2500,75,1,1,7
10,1,1,1,7
4500,0,0,1,7
16000,4736,65,1,7
300,21,2,1,7
20,5,1,1,7
2500,46,1,1,7
2500,376,5,1,7
4000,4782,116,1,7
1000,1,1,1,7
1000,2537,80,1,7
30000,6137,50,1,7
2500,3236,66,1,7
5000,5379,70,1,7
10000,10205,92,1,7
3320,4285,61,1,7
7500,7530,64,1,7
1000,62,1,1,7
2500,252,6,1,7
3500,3500,39,1,7
500000,400,3,1,7
12000,1201,22,1,7
45000,500,1,1,7
4000,0,0,1,7
60000,0,0,1,7
4500,1296,37,1,7
5000,581,21,1,7
650,20,1,1,7
350,610,12,1,7
2500,2800,20,1,7
1000,1133,17,1,7
2000,584,14,1,7
5000,300,3,1,7
20000,1428,25,1,7
2500,2602,38,1,7
3500,0,0,1,7
300,10,1,1,7
7500,0,0,1,7
500,4,2,1,7
5000,0,0,1,7
3000,3000,43,1,7
7800,8555,133,1,7
5000,205,10,1,7
6000,3435,66,1,7
350,1,1,1,7
2000,50,1,1,7
4000,4290,32,1,7
3500,378,15,1,7
25000,50,2,1,7
5000,0,0,1,7
225000,50,1,1,7
1500,141,4,1,7
400,31,3,1,7
5000,550,3,1,7
1400000,0,0,1,7
12000,30,1,1,7
1000,1702,42,1,7
5000,5260,38,1,7
8570,315,9,1,7
1000,10,1,1,7
2500,2782,22,1,7
16000,870,13,1,7
300,310,12,1,7
75,286,11,1,7
2500,2507,54,1,7
3500,10,1,1,7
15000,5967,128,1,7
100000,0,0,1,7
1000,2775,21,1,7
4500,5538,79,1,7
4800,5553,89,1,7
17500,0,0,1,7
2300,2995,108,1,7
800,1200,38,1,7
5000,100,1,1,7
500,72,3,1,7
2500,2535,27,1,7
2000,2040,44,1,7
7000,2,2,1,7
500,2,1,1,7
3000,0,0,1,7
1000,1802,37,1,7
150000,25,1,1,7
9600,0,0,1,7
1000,167,5,1,7
700,721,6,1,7
35000,661,7,1,7
1000,0,0,1,7
500,0,0,1,7
6700,13,2,1,7
3000,3726,36,1,7
2000,0,0,1,7
5000,0,0,1,7
1590,2254,37,1,7
1200,1420,43,1,7
29000,75,3,1,7
850,10,1,1,7
29000,6003,41,1,7
4620,750,10,1,7
3000,102,5,1,7
8000,0,0,1,7
10000,665,17,1,7
2200,2256,30,1,7
400,0,0,1,7
25000,20,2,1,7
15000,17741,385,1,7
10000,10311,72,1,7
2500,10,1,1,7
1500,1560,36,1,7
27000,480,9,1,7
2000,2072,22,1,7
330,507,15,1,7
3900,25,1,1,7
30000,100,1,1,7
6500,6867,81,1,7
2500,2917,67,1,7
5489,5817,60,1,7
2500,2501,45,1,7
120,3,3,1,7
25000,20,2,1,7
3000,3425,62,1,7
1600,1671,6,1,7
7500,9359,87,1,7
500,1065,68,1,7
500,0,0,1,7
500,773,28,1,7
3000,3016,31,1,7
5000,5055,40,1,7
1200,1211,17,1,7
400,407,20,1,7
1000,0,0,1,7
4000,4120,61,1,7
150,51,4,1,7
10000,1725,15,1,7
4500,5205,131,1,7
950,1457,39,1,7
5000,1,1,1,7
100000,0,0,1,7
75000,516,15,1,7
10000,0,0,1,7
2500,2805,41,1,7
6250,140,7,1,7
90000,210,5,1,7
80,510,5,1,7
9000,13421,107,1,7
10000,0,0,1,7
6000,6092,38,1,7
4500,165,3,1,7
1000000,0,0,1,7
12000,1215,30,1,7
3000,3405,91,1,7
11000,12185,137,1,7
1600,1600,7,1,7
2000,80,4,1,7
7500,22,6,1,7
300,322,14,1,7
800,0,0,1,7
300,482,40,1,7
800,1227,41,1,7
1700,2548,52,1,7
250,10,1,1,7
400,70,2,1,7
500,4337,175,1,7
2000,120,4,1,7
6500,6955,123,1,7
1400,5,1,1,7
32500,1558,24,1,7
4000,4019,96,1,7
700,1726,18,1,7
450,155,3,1,7
10000,11277,179,1,7
5500,0,0,1,7
10000,0,0,1,7
1000,21,2,1,7
2000,2479,57,1,7
500,806,15,1,7
5000,150,2,1,7
10000,10,1,1,7
43000,20,2,1,7
40,70,1,1,7
250,1033,74,1,7
8000,200,7,1,7
200,0,0,1,7
650,710,22,1,7
4949,0,0,1,7
20000,0,0,1,7
2500,100,1,1,7
462,16,3,1,7
10000,1039,30,1,7
500,825,11,1,7
250,0,0,1,7
450,818,19,1,7
4253,5049,118,1,7
2000,3484,73,1,7
3000,0,0,1,7
500,302,8,1,7
3000,0,0,1,7
24000,166,8,1,7
450,1187,63,1,7
850,930,27,1,7
133,0,0,1,7
800,930,21,1,7
500,785,15,1,7
500,0,0,1,7
3000,420,9,1,7
5000,5821,164,1,7
1000,1067,30,1,7
3109,3481,70,1,7
2000,257,11,1,7
6000,0,0,1,7
100,0,0,1,7
1500,1510,14,1,7
500,629,20,1,7
5000,33,4,1,7
1000,6,2,1,7
800,288,14,1,7
500,0,0,1,7
670,353,15,1,7
60000,0,0,1,7
100,23,3,1,7
1290,1540,63,1,7
2000,623,13,1,7
400,70,2,1,7
3900,330,4,1,7
18000,6497,66,1,7
10000,0,0,1,7
200,100,1,1,7
864,10,1,1,7
5000,50,1,1,7
500,76,4,1,7
3000,3434,97,1,7
300,356,18,1,7
800,70,3,1,7
2500,570,14,1,7
5000,5490,104,1,7
2000,175,6,1,7
2500,341,17,1,7
550,0,0,1,7
6000,210,3,1,7
1500,1517,21,1,7
3310,500,1,1,7
50000,0,0,1,7
500,40,3,1,7
6000,2360,34,1,7
10000,206,6,1,7
900,0,0,1,7
10000,100,1,1,7
400,183,11,1,7
20,11,2,1,7
29000,3716,45,1,7
10000,35,3,1,7
10000,12621,143,1,7
400,30,2,1,7
5850,0,0,1,7
61880,75,2,1,7
500,346,12,1,7
5000,5113,126,1,7
3500,309,12,1,7
7500,16251,325,1,7
3000,3853,109,1,7
800,1010,28,1,7
30000,0,0,1,7
425,1,1,1,7
120,212,16,1,7
100,0,0,1,7
1000,0,0,1,7
12000,0,0,1,7
2500,150,2,1,7
600,2061,51,1,7
10000,4597,61,1,7
35000,0,0,1,7
500,12,3,1,7
150,57,4,1,7
98500,12668,28,1,7
10000,0,0,1,7
50,0,0,1,7
3000,71,7,1,7
5500,1260,29,1,7
25000,222,13,1,7
5000,159,1,1,7
750,245,5,1,7
1000,5,1,1,7
1000,20,1,1,7
3500,3732,55,1,7
3000,3482,60,1,7
3700000,60,2,1,7
500,1013,22,1,7
3000,3125,72,1,7
20000,6675,50,1,7
2000,2040,38,1,7
500,519,12,1,7
7000,8276,146,1,7
800,163,3,1,7
100,678,31,1,7
5000,3552,27,1,7
600,656,24,1,7
10000,1,1,1,7
1800,1857,39,1,7
20000,1,1,1,7
200,567,69,1,7
30000,250,2,1,7
725,0,0,1,7
10000,105,5,1,7
200,225,9,1,7
10000,3259,52,1,7
1000,2860,104,1,7
800,1420,30,1,7
150,5,1,1,7
1000,1021,10,1,7
2200,2975,37,1,7
1500,1815,26,1,7
2000,0,0,1,7
100,236,9,1,7
4000,0,0,1,7
90000,250,3,1,7
41000,41715,419,1,7
4500,71,3,1,7
3000,3018,47,1,7
5000,1,1,1,7
2500,2705,36,1,7
1000,1097,30,1,7
7500,330,6,1,7
5000,5015,49,1,7
5000,5260,75,1,7
20000,0,0,1,7
225,234,12,1,7
5000,50,1,1,7
25000,1260,14,1,7
3000,0,0,1,7
150,107,7,1,7
1800,200,3,1,7
6000,866,16,1,7
550,659,24,1,7
4500,207,3,1,7
800,855,15,1,7
6000,175,5,1,7
3000,0,0,1,7
2000,91,5,1,7
5500,345,4,1,7
7200,340,8,1,7
400,535,23,1,7
3500,101,5,1,7
300,331,15,1,7
500,75,2,1,7
15000,100,1,1,7
500,17,1,1,7
22000,24008,272,1,7
15000,0,0,1,7
1500,135,2,1,7
25,0,0,1,7
500,1501,32,1,7
5000,1748,39,1,7
3500,443,9,1,7
500,45,3,1,7
3600,10,1,1,7
15000,15935,186,1,7
1600,1635,21,1,7
1000,1215,24,1,7
100,0,0,1,7
6600,311,6,1,7
3500,270,2,1,7
3000,3320,99,1,7
15000,331,4,1,7
15000,7105,129,1,7
850,206,6,1,7
7000,138,5,1,7
3000,26,2,1,7
55000,3591,34,1,7
200,34,3,1,7
5000,0,0,1,7
5915,6260,123,1,7
5500,5520,57,1,7
1200,125,3,1,7
3000,55,3,1,7
150,57,5,1,7
5000,5337,93,1,7
800,1783,45,1,7
1234,2356,23,1,7
1000,8289,159,1,7
800,856,27,1,7
3500,3610,46,1,7
10000,10738,192,1,7
1500,2,1,1,7
7000,0,0,1,7
2200,2205,36,1,7
1000,1112,25,1,7
35000,35423,33,1,7
30000,840,17,1,7
2500,150,3,1,7
1000,1001,26,1,7
1111,245,3,1,7
2000,10,1,1,7
2000,621,25,1,7
1000,10,1,1,7
5000,5021,49,1,7
3500,4105,110,1,7
300,827,29,1,7
20000,8258,115,1,7
3000,7,3,1,7
500,805,29,1,7
1800,2268,38,1,7
600,1065,30,1,7
40000,0,0,1,7
2900,3190,48,1,7
250,4575,181,1,7
44000,2340,9,1,7
3000,5522,158,1,7
8500,0,0,1,7
325,426,7,1,7
4000,4121,62,1,7
25000,1,1,1,7
2999,178,8,1,7
2500,1120,9,1,7
535000,0,0,1,7
5000,0,0,1,7
500,0,0,1,7
3000,3370,44,1,7
1000,0,0,1,7
3500,3500,8,1,7
10000,6,2,1,7
35000,5730,13,1,7
12000,2,2,1,7
6500,7095,122,1,7
12000,1430,48,1,7
6174,690,13,1,7
4000,4265,82,1,7
1850,60,2,1,7
1000,0,0,1,7
500,726,30,1,7
10000,0,0,1,7
20000,0,0,1,7
26000,370,4,1,7
500,516,20,1,7
160,280,15,1,7
10000,0,0,1,7
4400,4610,36,1,7
1000,15,2,1,7
100,135,19,1,7
2000,2701,44,1,7
1000,75,9,1,7
1400,55,3,1,7
500,0,0,1,7
4499,4580,70,1,7
3000,3601,90,1,7
700,1000,24,1,7
500,525,15,1,7
10000,14221,396,1,7
10000,10850,31,1,7
3300,3480,51,1,7
9200,5275,68,1,7
40000,30,1,1,7
2000,37,5,1,7
1000,1745,21,1,7
400,652,17,1,7
5000,461,5,1,7
10000,14950,190,1,7
524,534,15,1,7
8500,10021,73,1,7
8500,2034,37,1,7
15000,2540,5,1,7
4000,205,7,1,7
7500,1913,23,1,7
85500,731,11,1,7
7443,40,2,1,7
10000,10306,189,1,7
2500,3001,72,1,7
2500,3379,19,1,7
450,2,1,1,7
3500,4460,136,1,7
8000,0,0,1,7
2400,740,13,1,7
3000,3534,82,1,7
35000,17743,70,1,7
6600,4832,51,1,7
2400,2670,22,1,7
2600,0,0,1,7
10000,100,1,1,7
632,21,3,1,7
30000,0,0,1,7
7500,0,0,1,7
50,0,0,1,7
850,98,3,1,7
2500,860,14,1,7
3500,5128,88,1,7
1500,11583,82,1,7
125000,40,2,1,7
50,5,1,1,7
1000,105,4,1,7
800,900,16,1,7
34000,67,7,1,7
10000,10395,103,1,7
1650,326,18,1,7
5000,1276,10,1,7
500,845,19,1,7
15000,100,1,1,7
7000,67,4,1,7
330,330,12,1,7
1050,1050,11,1,7
8500,8770,66,1,7
10000,10381,110,1,7
500,57,6,1,7
10000,2392,30,1,7
45000,643,15,1,7
5000,290,11,1,7
150,0,0,1,7
100000,1,1,1,7
25000,1407,17,1,7
500,503,13,1,7
5000,50,2,1,7
1500,5,1,1,7
2500,0,0,1,7
3000,55,1,1,7
7500,841,15,1,7
1500,254,9,1,7
1500,280,16,1,7
10000,1,1,1,7
1000,0,0,1,7
25000,442,7,1,7
120,170,7,1,7
3000,0,0,1,7
1500,1,1,1,7
1000,1162,19,1,7
2000,4472,94,1,7
5000,6113,90,1,7
800,3,1,1,7
5000,0,0,1,7
4000,211,6,1,7
10000,345,7,1,7
225000,0,0,1,7
600,37,3,1,7
12000,3162,28,1,7
3200,359,11,1,7
500,0,0,1,7
1500,45,2,1,7
1200,250,8,1,7
50000,60,2,1,7
2500,11,2,1,7
3000,3026,27,1,7
3000,405,4,1,7
1000,5,1,1,7
450,452,31,1,7
2000,2095,33,1,7
100,65,5,1,7
6000,0,0,1,7
1000,0,0,1,7
7000,190,8,1,7
4500,40,1,1,7
6850,1299,31,1,7
1000,1012,24,1,7
10000,35,1,1,7
4000,4091,67,1,7
35000,0,0,1,7
1945,1955,27,1,7
500,245,4,1,7
35000,68662,199,1,7
4000,400,12,1,7
500,600,5,1,7
1360,1468,21,1,7
15000,50,2,1,7
2500,0,0,1,7
1000,452,14,1,7
650,705,13,1,7
3000,4130,32,1,7
20000,1550,15,1,7
3500,4327,79,1,7
45000,35,2,1,7
2000,610,9,1,7
12000,1949,24,1,7
2500,0,0,1,7
2500,2540,25,1,7
11745,0,0,1,7
500,0,0,1,7
1100,1231,31,1,7
300,421,6,1,7
70000,396,9,1,7
360,363,12,1,7
4000,880,24,1,7
200,200,7,1,7
6000,1162,11,1,7
8800,9020,52,1,7
500,500,7,1,7
1500,333,12,1,7
5000,2752,126,1,7
30000,0,0,1,7
1900,2001,32,1,7
500,608,24,1,7
2500,0,0,1,7
1000,60,1,1,7
15000,1,1,1,7
9500,13625,117,1,7
700,778,21,1,7
200,223,7,1,7
5000,150,2,1,7
1250,1927,52,1,7
3000,424,4,1,7
7000,0,0,1,7
850,45,3,1,7
2888,2911,52,1,7
1500,525,17,1,7
500,1142,21,1,7
5000,1665,48,1,7
1800,42,3,1,7
15000,3150,30,1,7
1500,100,4,1,7
16000,110,2,1,7
5500,6085,139,1,7
2500,2525,33,1,7
18240,7788,60,1,7
500,0,0,1,7
1500,1675,17,1,7
2850,40,2,1,7
200,386,14,1,7
1500,1500,24,1,7
1000,1020,43,1,7
2800,3642,72,1,7
1000000,7,7,1,7
8000,50,1,1,7
4650,40,2,1,7
500,0,0,1,7
2000,0,0,1,7
100000,0,0,1,7
8500,0,0,1,7
3000,0,0,1,7
5000,5050,50,1,7
1500,0,0,1,7
6500,25,1,1,7
19000,526,7,1,7
1400,55,2,1,7
4000,466,7,1,7
3500,185,3,1,7
750,960,21,1,7
5000,847,9,1,7
8000,1520,14,1,7
2000,2373,36,1,7
3000,4603,45,1,7
6400,280,5,1,7
1000,40,3,1,7
5000,50,1,1,7
300,0,0,1,7
1500,81,2,1,7
50000,5276,3,1,7
785,70,2,1,7
5000,5200,46,1,7
6800,75,2,1,7
6000,8078,140,1,7
2000,0,0,1,7
2000,5,1,1,7
1000,1891,62,1,7
1800,390,7,1,7
450,502,20,1,7
5000,250,7,1,7
4000,0,0,1,7
777,140,4,1,7
10000,2,2,1,7
10000,2090,15,1,7
4500,455,13,1,7
2000,0,0,1,7
5000,30,2,1,7
5000,6167,117,1,7
2000,2060,25,1,7
2001,418,25,1,7
600,765,15,1,7
500,1,1,1,7
2600,0,0,1,7
100,470,20,1,7
300,28,6,1,7
9000,1100,1,1,7
500,22559,135,1,7
5000,8400,185,1,7
6000,0,0,1,7
7000,0,0,1,7
3500,3940,43,1,7
1500,1847,43,1,7
2000,120,5,1,7
1200,1417,23,1,7
250,1652,97,1,7
700,865,11,1,7
5000,20,1,1,7
1000,600,15,1,7
575,1317,17,1,7
20000,135,4,1,7
714,972,22,1,7
15000,400,6,1,7
3500,0,0,1,7
3500,4020,94,1,7
2200,5,1,1,7
2500,0,0,1,7
20000,0,0,1,7
35000,1,1,1,7
10000,3775,81,1,7
10000,0,0,1,7
35000,620,12,1,7
5500,5940,19,1,7
14000,14157,69,1,7
800,1013,23,1,7
5000,6282,67,1,7
3300,4060,80,1,7
2500,1,1,1,7
5000,1,1,1,7
7000,0,0,1,7
1000,0,0,1,7
12500,3939,53,1,7
950,1051,25,1,7
1100,164,3,1,7
2750,0,0,1,7
500,2,2,1,7
3000,3130,57,1,7
2000,1275,9,1,7
1000,1000,5,1,7
5500,332,9,1,7
75000,89455,265,1,7
4500,205,6,1,7
1500,1962,52,1,7
3500,3725,55,1,7
800,0,0,1,7
1,300,30,1,7
1000,11,2,1,7
1500,1531,38,1,7
1000,2687,60,1,7
1500,440,9,1,7
5000,82,5,1,7
600,670,12,1,7
76500,880,6,1,7
2500,25,1,1,7
500,525,13,1,7
3000,26,2,1,7
5500,15,2,1,7
100,892,37,1,7
20000,0,0,1,7
7000,25,1,1,7
1000,1392,57,1,7
2000,0,0,1,7
18000,4717,42,1,7
1850,0,0,1,7
10000,40,2,1,7
200,206,9,1,7
10000,11270,140,1,7
2800,435,6,1,7
450,750,22,1,7
3500,3500,35,1,7
4000,210,5,1,7
1000,5,1,1,7
5000,0,0,1,7
999,1005,23,1,7
300,20,1,1,7
3500,0,0,1,7
750,1000,12,1,7
10000,10555,138,1,7
4000,215,4,1,7
8000,1732,19,1,7
5000,160,8,1,7
1500,0,0,1,7
3000,0,0,1,7
1500,100,2,1,7
32000,881,15,1,7
550,845,27,1,7
7000,7438,92,1,7
17000,0,0,1,7
2500,0,0,1,7
9500,225,4,1,7
1000,1705,12,1,7
1000,1030,20,1,7
250,0,0,1,7
2000,2121,16,1,7
5100,960,20,1,7
35600,2396,20,1,7
10000,0,0,1,7
1000,0,0,1,7
30000,0,0,1,7
587,1,1,1,7
25000,25478,159,1,7
1500,30,2,1,7
850,860,13,1,7
520,0,0,1,7
6000,597,16,1,7
4000,391,7,1,7
1700,460,7,1,7
250,405,22,1,7
5500,1276,21,1,7
44400,230,4,1,7
5000,475,4,1,7
5500,420,14,1,7
1800,200,11,1,7
3000,150,1,1,7
5000,0,0,1,7
20000,0,0,1,7
10000,10009,40,1,7
800,0,0,1,7
500,560,12,1,7
1000,0,0,1,7
2500,392,6,1,7
5000,75,1,1,7
4500,255,7,1,7
5000,0,0,1,7
5500,5618,39,1,7
900,981,33,1,7
8005,1136,23,1,7
9800,260,1,1,7
250,196,41,1,7
6500,245,8,1,7
3500,55,2,1,7
5000,200,4,1,7
6060,6423,63,1,7
1000000,5,1,1,7
7000,8027,94,1,7
15888,25,1,1,7
2500,2510,50,1,7
4000,0,0,1,7
2000,2241,37,1,7
15000,15000,68,1,7
50000,120,2,1,7
3000,3285,55,1,7
18000,251,8,1,7
3750,20771,271,1,7
1500,1809,28,1,7
16000,17486,140,1,7
5200,5845,69,1,7
800,801,16,1,7
3000,212,5,1,7
1000,15,2,1,7
5000,80,2,1,7
1500,1750,41,1,7
14000,16487,100,1,7
5000,1134,8,1,7
2000,2100,63,1,7
8000,45898,331,1,7
5000,11,2,1,7
6000,694,17,1,7
200,265,16,1,7
75000,2604,22,1,7
25000,517,16,1,7
1350,1370,23,1,7
15000,15308,146,1,7
550,145,9,1,7
7100,1145,7,1,7
500,595,11,1,7
1000,1275,25,1,7
100,1,1,1,7
600,0,0,1,7
350,0,0,1,7
45000,50601,296,1,7
2000,20,1,1,7
900,0,0,1,7
2500,200,6,1,7
20000,10,1,1,7
5000,200,4,1,7
3000,3000,12,1,7
3000,3050,37,1,7
750,0,0,1,7
500,0,0,1,7
10000,12426,200,1,7
15000,0,0,1,7
1000,284,15,1,7
2500,2628,51,1,7
500,617,28,1,7
1000,30,1,1,7
9500,11604,122,1,7
15000,20652,181,1,7
10000,235,4,1,7
1500,379,5,1,7
1500,1960,51,1,7
1963,190,7,1,7
4300,375,5,1,7
5000,475,14,1,7
3000,204,3,1,7
1200,1,1,1,7
3000,3120,35,1,7
850,25,1,1,7
3500,1415,32,1,7
600,611,23,1,7
700,1005,27,1,7
800,1725,54,1,7
7000,7357,137,1,7
1150,1208,11,1,7
10000,0,0,1,7
5000,215,5,1,7
6000,6285,85,1,7
5000,11079,116,1,7
18000,1,1,1,7
7777,0,0,1,7
1000,1265,31,1,7
3000,50,1,1,7
1000,194,11,1,7
2000,0,0,1,7
25000,36477,406,1,7
16000,4330,18,1,7
275,124,9,1,7
250,2,1,1,7
5000,5180,68,1,7
1000,1110,7,1,7
8000,30,3,1,7
25000,0,0,1,7
700,948,8,1,7
3500,255,6,1,7
5000,0,0,1,7
3000,3232,64,1,7
2000,190,10,1,7
1500,20,1,1,7
325000,35,3,1,7
2500,720,23,1,7
150,200,11,1,7
15000,0,0,1,7
3000,0,0,1,7
10000,690,7,1,7
1500,0,0,1,7
10000,5,1,1,7
5000,1001,5,1,7
1000,161,4,1,7
1500,1500,12,1,7
25000,60,4,1,7
10000,13177,218,1,7
10000,10941,115,1,7
100,0,0,1,7
1000,1,1,1,7
20000,0,0,1,7
650,865,20,1,7
60000,0,0,1,7
2500,0,0,1,7
5000,500,8,1,7
2000,280,9,1,7
5000,305,4,1,7
3000,10,1,1,7
1000,0,0,1,7
3500,3686,58,1,7
300,300,5,1,7
7000,0,0,1,7
880,435,6,1,7
200,280,11,1,7
1274,2930,82,1,7
1450,1612,27,1,7
20000,22067,210,1,7
250,373,12,1,7
415900,1,1,1,7
1300,1300,14,1,7
2000,12014,137,1,7
6000,0,0,1,7
5000,0,0,1,7
20000,0,0,1,7
3000,1480,18,1,7
15000,15533,119,1,7
3480,3820,36,1,7
366,392,8,1,7
10000,2076,14,1,7
6000,9355,130,1,7
6500,1138,21,1,7
2500,176,7,1,7
12000,0,0,1,7
1300,86,2,1,7
5000,5903,122,1,7
16000,100,1,1,7
600,625,4,1,7
2500,2512,39,1,7
5000,5,1,1,7
1400,1410,24,1,7
5000,60,2,1,7
500,620,16,1,7
1500,1645,39,1,7
1000,1,1,1,7
500,613,16,1,7
5000,7161,61,1,7
50000,2280,20,1,7
2000,0,0,1,7
5000,0,0,1,7
130000,0,0,1,7
3100,0,0,1,7
2000,310,6,1,7
6000,458,9,1,7
4000,4025,45,1,7
1000,56,4,1,7
200,205,9,1,7
10000,25,3,1,7
100,28,6,1,7
1500,1595,16,1,7
300,301,2,1,7
1100,1461,28,1,7
3500,5739,79,1,7
10000,1813,58,1,7
25000,13,4,1,7
2500,2540,59,1,7
5000,830,21,1,7
1500,2000,30,1,7
2000,255,5,1,7
500,90,6,1,7
3000,4061,63,1,7
4000,4065,44,1,7
2000,50,1,1,7
3000,3565,55,1,7
5000,2130,21,1,7
5000,0,0,1,7
1000,0,0,1,7
500,0,0,1,7
150,48,4,1,7
2500,2500,33,1,7
2000,2672,22,1,7
20000,295,6,1,7
45000,14800,45,1,7
2000,0,0,1,7
5600,6801,130,1,7
4000,4465,86,1,7
1500,1502,13,1,7
5000,50,2,1,7
500,525,8,1,7
4500,2026,25,1,7
3000,10,1,1,7
2750,1,1,1,7
5000,951,17,1,7
1500,150,1,1,7
5000,50,1,1,7
250,1,1,1,7
2600,0,0,1,7
400,842,46,1,7
800000,0,0,1,7
500,30,1,1,7
50000,0,0,1,7
8300,0,0,1,7
3500,10707,221,1,7
15000,1435,19,1,7
5000,25,1,1,7
3500,3625,29,1,7
5000,5680,58,1,7
1000,1475,24,1,7
3000,3002,44,1,7
20000,8215,75,1,7
500,4,1,1,7
20000,1,1,1,7
50000,2,2,1,7
450,225,11,1,7
300,50,1,1,7
10000,5,1,1,7
900,1069,19,1,7
7500,1490,39,1,7
2000,13175,121,1,7
1212,0,0,1,7
5500,5500,31,1,7
2000,300,5,1,7
2500,2705,60,1,7
250,0,0,1,7
50000,0,0,1,7
1000,1160,23,1,7
1500,240,10,1,7
7780,25,1,1,7
27000,0,0,1,7
25,770,26,1,7
1000,2031,17,1,7
500,581,12,1,7
2000,0,0,1,7
15000,2631,59,1,7
1200,330,3,1,7
1500,660,11,1,7
2800,2835,49,1,7
4000,0,0,1,7
25000,1109,14,1,7
1500,2720,59,1,7
10850,70,9,1,7
325,0,0,1,7
5000,2,2,1,7
1000,171,3,1,7
2500,3371,55,1,7
1500,25,1,1,7
1000,0,0,1,7
850,4133,84,1,7
242,326,3,1,7
400,36,2,1,7
80000,0,0,1,7
500,610,25,1,7
50000,310,9,1,7
15000,2437,32,1,7
2500,240,3,1,7
10000,1,1,1,7
2000,7,3,1,7
15000,58508,1137,1,7
3000,3014,44,1,7
55000,1705,25,1,7
400,10,2,1,7
2000,2800,39,1,7
2750,2750,26,1,7
250,397,23,1,7
30000,205,7,1,7
1000,0,0,1,7
5000,20,1,1,7
2500,3086,54,1,7
3000,3020,19,1,7
7500,7604,58,1,7
2000,2220,29,1,7
1000,1941,58,1,7
1200,6,2,1,7
500,0,0,1,7
5000,5150,56,1,7
300,31,1,1,7
10000,0,0,1,7
1000,55,1,1,7
50,0,0,1,7
12000,8711,48,1,7
1500,110,2,1,7
5000,6643,124,1,7
1500,1501,35,1,7
3013,0,0,1,7
3000,4497,47,1,7
10000,10208,126,1,7
9500,3897,53,1,7
2000,2278,37,1,7
5000,386,6,1,7
2500,2606,42,1,7
1650,0,0,1,7
5000,6050,51,1,7
600,245,9,1,7
1000,455,8,1,7
27000,3304,65,1,7
5000,0,0,1,7
6500,7560,89,1,7
50000,54221,601,1,7
15000,17996,396,1,7
600,1000,7,1,7
3000,612,23,1,7
500,500,6,1,7
12000,27054,334,1,7
20000,0,0,1,7
15000,15895,133,1,7
2500,2655,59,1,7
25000,26065,118,1,7
3000,317,18,1,7
5400,260,3,1,7
6000,10695,126,1,7
120,30,3,1,7
11000,11015,69,1,7
5000,5190,65,1,7
20000,340,6,1,7
2500,1395,13,1,7
51600,0,0,1,7
5000,10,2,1,7
1000,1330,39,1,7
3000,0,0,1,7
5000,45,1,1,7
5900,281,15,1,7
5000,100,1,1,7
1500,55,2,1,7
10000,12654,86,1,7
3500,0,0,1,7
1000,1021,48,1,7
1600,5,1,1,7
1000000,0,0,1,7
4400,125,4,1,7
2250,2669,33,1,7
9700,2767,54,1,7
350,146,4,1,7
300,301,6,1,7
10000,0,0,1,7
5000,125,2,1,7
22379,1200,10,1,7
3500,20,1,1,7
2500,391,24,1,7
1000,1030,18,1,7
2500,121,6,1,7
21500,502,11,1,7
2012,5378,9,1,7
1500,1511,24,1,7
4000,4540,74,1,7
10000,11069,81,1,7
10000,0,0,1,7
30000,250,3,1,7
1000,15,1,1,7
16900,5,1,1,7
15000,6300,43,1,7
19700,657,18,1,7
9000,0,0,1,7
2200,1111,24,1,7
1000,130,2,1,7
7500,1255,10,1,7
1000,1010,13,1,7
4000,4694,106,1,7
